,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,total_bedrooms_per_total_rooms
1438,-117.19,34.06,21.0,6107.0,1559.0,2805.0,1444.0,2.5643,102700.0,0.25528082528246276
1439,-117.19,34.05,52.0,1949.0,432.0,767.0,392.0,2.5143,117600.0,0.22165212929707542
1440,-117.19,34.05,33.0,3007.0,498.0,1252.0,488.0,3.8816,134600.0,0.16561356834053875
1441,-117.19,34.05,33.0,1688.0,313.0,808.0,298.0,3.2188,117800.0,0.1854265402843602
1442,-117.19,34.03,36.0,2223.0,361.0,942.0,331.0,4.6806,152400.0,0.1623931623931624
1443,-117.19,34.03,20.0,856.0,124.0,395.0,145.0,10.8634,381800.0,0.14485981308411214
1444,-117.19,33.9,3.0,21060.0,3366.0,9623.0,2812.0,4.189,143000.0,0.15982905982905982
1445,-117.19,33.7,24.0,5783.0,1256.0,1990.0,1151.0,1.9014,83500.0,0.21718831056545046
1446,-117.19,33.69,3.0,6484.0,1037.0,3295.0,1074.0,4.5881,136400.0,0.15993214065391734
1447,-117.19,33.53,6.0,108.0,18.0,43.0,17.0,3.475,187500.0,0.16666666666666666
1448,-117.19,33.41,16.0,3031.0,554.0,1301.0,518.0,4.0882,296100.0,0.18277796106895414
1449,-117.19,33.34,15.0,3310.0,488.0,1104.0,460.0,6.1009,314400.0,0.1474320241691843
1450,-117.19,33.18,7.0,3561.0,722.0,1921.0,657.0,4.1128,209700.0,0.20275203594495927
1451,-117.19,32.86,19.0,3716.0,563.0,1788.0,587.0,5.2113,267400.0,0.15150699677072121
1452,-117.19,32.86,18.0,4231.0,728.0,2030.0,720.0,6.1805,272400.0,0.1720633419995273
1453,-117.19,32.85,15.0,2895.0,498.0,1164.0,443.0,5.102,417500.0,0.17202072538860103
1454,-117.19,32.84,35.0,2263.0,427.0,1001.0,408.0,3.875,172000.0,0.18868758285461776
1455,-117.19,32.84,30.0,2492.0,406.0,1250.0,431.0,5.5277,197100.0,0.16292134831460675
1456,-117.19,32.83,30.0,2288.0,448.0,1240.0,469.0,4.0114,169800.0,0.1958041958041958
1457,-117.19,32.82,35.0,2197.0,353.0,945.0,357.0,4.9219,192900.0,0.16067364588074648
1458,-117.19,32.82,35.0,1074.0,180.0,442.0,173.0,5.253,204000.0,0.16759776536312848
1459,-117.19,32.82,34.0,3850.0,608.0,1619.0,602.0,5.0465,208200.0,0.15792207792207794
1460,-117.19,32.81,33.0,5226.0,833.0,2221.0,839.0,5.1491,207000.0,0.15939533103712208
1461,-117.19,32.8,16.0,2593.0,794.0,1235.0,684.0,3.1304,166300.0,0.306209024296182
1462,-117.19,32.79,36.0,1514.0,258.0,665.0,278.0,3.8571,235100.0,0.17040951122853368
1463,-117.19,32.79,35.0,1788.0,378.0,777.0,374.0,3.3713,238400.0,0.21140939597315436
1464,-117.19,32.77,14.0,3575.0,992.0,1645.0,839.0,2.4397,140600.0,0.2774825174825175
1465,-117.19,32.76,52.0,1294.0,175.0,434.0,180.0,5.7914,500001.0,0.13523956723338484
1466,-117.19,32.75,52.0,25.0,5.0,13.0,5.0,0.536,162500.0,0.2
1467,-117.19,32.75,52.0,1495.0,230.0,459.0,190.0,8.1548,500001.0,0.15384615384615385
1468,-117.19,32.75,52.0,1388.0,213.0,513.0,211.0,6.1309,411600.0,0.15345821325648415
1469,-117.19,32.75,33.0,1115.0,316.0,583.0,269.0,2.5882,258300.0,0.28340807174887894
1470,-117.19,32.69,35.0,2921.0,438.0,1042.0,415.0,6.3612,482700.0,0.1499486477233824
1471,-117.2,34.52,12.0,4476.0,761.0,2255.0,735.0,3.925,118500.0,0.170017873100983
1472,-117.2,34.5,10.0,4201.0,850.0,2378.0,808.0,2.1781,92200.0,0.2023327779100214
1473,-117.2,34.48,7.0,4998.0,953.0,2764.0,891.0,3.205,101900.0,0.1906762705082033
1474,-117.2,34.46,7.0,8414.0,1584.0,5146.0,1517.0,3.2794,92500.0,0.1882576657951034
1475,-117.2,34.26,17.0,9419.0,1455.0,1382.0,459.0,6.2233,230900.0,0.15447499734579043
1476,-117.2,34.24,22.0,8106.0,1665.0,1062.0,423.0,3.0434,137200.0,0.20540340488527017
1477,-117.2,34.15,18.0,1859.0,251.0,747.0,256.0,7.732,173200.0,0.13501882732651962
1478,-117.2,34.14,18.0,1920.0,333.0,890.0,323.0,5.159,144800.0,0.1734375
1479,-117.2,34.14,14.0,2647.0,524.0,989.0,479.0,3.1513,160000.0,0.19795995466565924
1480,-117.2,34.13,14.0,3998.0,711.0,1509.0,665.0,3.4138,126700.0,0.17783891945972988
1481,-117.2,34.12,24.0,3532.0,618.0,1681.0,590.0,3.5,113900.0,0.17497168742921856
1482,-117.2,34.04,24.0,1587.0,222.0,676.0,234.0,6.0715,173400.0,0.13988657844990549
1483,-117.2,34.04,23.0,1762.0,267.0,1132.0,279.0,5.9915,153200.0,0.1515323496027242
1484,-117.2,33.83,14.0,1265.0,230.0,621.0,173.0,3.6618,161300.0,0.18181818181818182
1485,-117.2,33.72,8.0,5528.0,1073.0,1674.0,918.0,2.5335,110100.0,0.1941027496382055
1486,-117.2,33.72,16.0,5373.0,1079.0,1573.0,933.0,1.9912,98600.0,0.20081890936162292
1487,-117.2,33.71,24.0,4210.0,920.0,1283.0,829.0,2.0881,83300.0,0.21852731591448932
1488,-117.2,33.7,23.0,6323.0,1196.0,1984.0,1124.0,2.3276,92400.0,0.18915071959512889
1489,-117.2,33.38,14.0,5392.0,821.0,2350.0,810.0,5.0507,291500.0,0.15226261127596438
1490,-117.2,33.24,12.0,4992.0,780.0,2106.0,801.0,6.2079,307300.0,0.15625
1491,-117.2,33.2,16.0,4409.0,629.0,1875.0,609.0,5.543,286400.0,0.14266273531413018
1492,-117.2,33.15,11.0,4091.0,864.0,1927.0,765.0,3.0139,199000.0,0.21119530677096066
1493,-117.2,33.14,19.0,2025.0,414.0,1663.0,403.0,3.8147,139200.0,0.20444444444444446
1494,-117.2,33.07,5.0,10394.0,1617.0,4496.0,1553.0,5.9289,411300.0,0.1555705214546854
1495,-117.2,32.86,4.0,4308.0,1095.0,1923.0,932.0,3.9356,267000.0,0.2541782729805014
1496,-117.2,32.84,32.0,2033.0,394.0,989.0,389.0,3.2583,181400.0,0.19380226266601083
1497,-117.2,32.83,35.0,1377.0,350.0,792.0,313.0,2.8472,161400.0,0.2541757443718228
1498,-117.2,32.82,35.0,1217.0,220.0,643.0,237.0,3.9464,171600.0,0.18077239112571897
1499,-117.2,32.8,34.0,4854.0,912.0,2089.0,854.0,3.8542,200000.0,0.18788627935723115
1500,-117.2,32.79,34.0,757.0,212.0,409.0,222.0,3.2312,192200.0,0.2800528401585205
1501,-117.2,32.79,16.0,2079.0,394.0,746.0,383.0,5.0958,300000.0,0.18951418951418952
1502,-117.2,32.78,38.0,2662.0,498.0,1132.0,496.0,4.0057,241600.0,0.18707738542449287
1503,-117.2,32.77,31.0,1952.0,471.0,936.0,462.0,2.8621,196900.0,0.24129098360655737
1504,-117.21,34.51,17.0,4379.0,629.0,1720.0,595.0,5.086,148400.0,0.14364010047956155
1505,-117.21,34.28,16.0,3326.0,569.0,527.0,192.0,5.7421,167600.0,0.17107636800962117
1506,-117.21,34.14,16.0,1613.0,245.0,811.0,267.0,5.2591,140700.0,0.15189088654680719
1507,-117.21,34.13,31.0,3037.0,565.0,1834.0,575.0,3.3445,92900.0,0.18603885413236748
1508,-117.21,34.12,32.0,1677.0,354.0,1021.0,339.0,3.6853,90900.0,0.2110912343470483
1509,-117.21,34.11,27.0,1245.0,229.0,692.0,234.0,3.2176,89400.0,0.18393574297188756
1510,-117.21,34.11,26.0,1757.0,304.0,905.0,281.0,3.4103,90900.0,0.17302219692657939
1511,-117.21,34.08,5.0,5749.0,1385.0,2382.0,1088.0,3.0587,143100.0,0.24091146286310663
1512,-117.21,34.05,4.0,2904.0,764.0,1250.0,664.0,3.2131,137500.0,0.2630853994490358
1513,-117.21,34.04,14.0,3063.0,426.0,1570.0,419.0,6.2917,224700.0,0.13907933398628794
1514,-117.21,33.97,3.0,18356.0,2537.0,8437.0,2342.0,5.6409,197700.0,0.13821093920244062
1515,-117.21,33.95,5.0,8403.0,1240.0,3962.0,1150.0,5.2174,155500.0,0.14756634535285018
1516,-117.21,33.93,4.0,10002.0,1468.0,5439.0,1397.0,5.0223,152600.0,0.14677064587082583
1517,-117.21,33.82,2.0,4198.0,805.0,1943.0,673.0,3.9052,122100.0,0.19175797999047164
1518,-117.21,33.71,16.0,8476.0,1758.0,2711.0,1427.0,2.1848,97900.0,0.207409155261916
1519,-117.21,33.61,7.0,7722.0,1324.0,2975.0,1161.0,3.6273,150900.0,0.17145817145817147
1520,-117.21,33.34,10.0,5294.0,817.0,2312.0,810.0,5.4563,325700.0,0.15432565168114848
1521,-117.21,33.2,22.0,3337.0,518.0,1288.0,466.0,5.04,253700.0,0.15522924782738987
1522,-117.21,33.17,16.0,1787.0,361.0,1446.0,362.0,3.75,163800.0,0.20201454952434247
1523,-117.21,33.16,13.0,2937.0,698.0,1246.0,579.0,2.6487,196000.0,0.23765747361252978
1524,-117.21,33.14,12.0,4839.0,954.0,1708.0,952.0,2.8586,163300.0,0.19714817110973343
1525,-117.21,33.13,19.0,3068.0,596.0,912.0,554.0,3.775,168000.0,0.19426336375488917
1526,-117.21,33.13,15.0,1889.0,368.0,754.0,409.0,2.2278,132800.0,0.19481206987824246
1527,-117.21,33.12,4.0,3261.0,689.0,926.0,561.0,4.3672,258900.0,0.2112848819380558
1528,-117.21,33.03,20.0,3370.0,433.0,1020.0,408.0,11.0911,500001.0,0.128486646884273
1529,-117.21,33.02,26.0,3194.0,454.0,1032.0,406.0,10.156,500001.0,0.14214151534126487
1530,-117.21,32.96,3.0,6251.0,988.0,2330.0,893.0,8.4355,467600.0,0.1580547112462006
1531,-117.21,32.89,14.0,3114.0,773.0,1592.0,776.0,3.3176,156100.0,0.24823378291586384
1532,-117.21,32.87,12.0,1428.0,303.0,528.0,269.0,4.1429,254400.0,0.21218487394957983
1533,-117.21,32.86,26.0,1352.0,202.0,654.0,217.0,5.3693,260700.0,0.14940828402366865
1534,-117.21,32.86,24.0,3596.0,494.0,1573.0,492.0,6.5382,326000.0,0.13737486095661847
1535,-117.21,32.86,16.0,2800.0,566.0,1267.0,518.0,3.2794,148600.0,0.20214285714285715
1536,-117.21,32.85,26.0,2012.0,315.0,872.0,335.0,5.4067,277500.0,0.15656063618290258
1537,-117.21,32.84,34.0,2158.0,366.0,1046.0,335.0,4.5402,182100.0,0.1696014828544949
1538,-117.21,32.83,36.0,1475.0,328.0,806.0,327.0,3.5078,166000.0,0.2223728813559322
1539,-117.21,32.83,35.0,2259.0,501.0,1340.0,511.0,3.4482,162500.0,0.22177954847277556
1540,-117.21,32.83,28.0,3241.0,533.0,1334.0,513.0,4.1806,199600.0,0.1644554149953718
1541,-117.21,32.81,33.0,4773.0,873.0,1954.0,845.0,4.3862,184800.0,0.18290383406662478
1542,-117.21,32.81,27.0,1318.0,216.0,495.0,191.0,5.2837,283800.0,0.1638846737481032
1543,-117.21,32.81,26.0,2496.0,407.0,1062.0,380.0,5.5413,302100.0,0.16306089743589744
1544,-117.21,32.8,34.0,1398.0,222.0,532.0,244.0,3.7102,289600.0,0.15879828326180256
1545,-117.21,32.75,27.0,2072.0,534.0,1118.0,510.0,2.8043,262100.0,0.2577220077220077
1546,-117.21,32.75,15.0,1716.0,702.0,914.0,672.0,1.0612,300000.0,0.4090909090909091
1547,-117.21,32.74,52.0,1245.0,174.0,468.0,193.0,6.9322,334500.0,0.13975903614457832
1548,-117.22,34.54,8.0,12526.0,2495.0,6133.0,2324.0,2.9072,119200.0,0.19918569375698547
1549,-117.22,34.48,7.0,2449.0,447.0,1217.0,408.0,3.6646,109900.0,0.18252347897100857
1550,-117.22,34.44,5.0,4787.0,910.0,1944.0,806.0,2.6576,98500.0,0.1900981825778149
1551,-117.22,34.13,10.0,5951.0,1330.0,3204.0,1159.0,2.7011,110200.0,0.22349185010922534
1552,-117.22,34.12,34.0,2457.0,499.0,1538.0,507.0,2.809,82500.0,0.20309320309320308
1553,-117.22,34.12,30.0,2512.0,597.0,1390.0,523.0,2.3725,77200.0,0.2376592356687898
1554,-117.22,34.11,26.0,2972.0,603.0,1972.0,532.0,2.0388,80400.0,0.2028936742934051
1555,-117.22,34.07,8.0,3065.0,692.0,1440.0,666.0,3.2368,129200.0,0.22577487765089724
1556,-117.22,33.93,14.0,5104.0,1026.0,3513.0,972.0,3.2148,117000.0,0.20101880877742948
1557,-117.22,33.92,5.0,16884.0,2865.0,9509.0,2688.0,4.0938,130900.0,0.1696872778962331
1558,-117.22,33.9,8.0,8302.0,1461.0,5155.0,1370.0,4.0467,121500.0,0.17598169115875692
1559,-117.22,33.87,16.0,56.0,7.0,39.0,14.0,2.625,500001.0,0.125
1560,-117.22,33.81,4.0,9911.0,1946.0,5145.0,1661.0,3.4237,113700.0,0.19634749268489557
1561,-117.22,33.8,3.0,5284.0,920.0,2703.0,729.0,4.0717,126500.0,0.17411052233156699
1562,-117.22,33.74,7.0,1810.0,386.0,931.0,355.0,2.5221,109200.0,0.2132596685082873
1563,-117.22,33.66,12.0,1869.0,356.0,1007.0,323.0,3.125,117200.0,0.19047619047619047
1564,-117.22,33.48,5.0,1585.0,247.0,510.0,181.0,6.9136,493300.0,0.15583596214511042
1565,-117.22,33.36,16.0,3165.0,482.0,1351.0,452.0,4.605,263300.0,0.15229067930489731
1566,-117.22,33.22,17.0,3675.0,672.0,1693.0,597.0,3.3882,190800.0,0.18285714285714286
1567,-117.22,33.22,15.0,1430.0,343.0,704.0,322.0,1.9571,162500.0,0.23986013986013985
1568,-117.22,33.21,19.0,4400.0,828.0,1901.0,735.0,3.6375,198800.0,0.18818181818181817
1569,-117.22,33.2,31.0,1736.0,277.0,801.0,292.0,4.4844,205500.0,0.1595622119815668
1570,-117.22,33.19,16.0,3004.0,656.0,1948.0,606.0,2.7019,216900.0,0.21837549933422104
1571,-117.22,33.18,13.0,4273.0,886.0,2328.0,801.0,3.3444,183900.0,0.20734846711912006
1572,-117.22,33.17,6.0,1487.0,362.0,810.0,322.0,3.625,135700.0,0.24344317417619368
1573,-117.22,33.14,5.0,4576.0,848.0,2314.0,705.0,5.0123,210400.0,0.1853146853146853
1574,-117.22,32.87,5.0,3511.0,1008.0,1599.0,918.0,3.8542,176600.0,0.28709769296496723
1575,-117.22,32.87,14.0,3512.0,807.0,1835.0,792.0,3.35,171000.0,0.22978359908883828
1576,-117.22,32.85,26.0,1647.0,261.0,694.0,259.0,4.6875,274400.0,0.15846994535519127
1577,-117.22,32.84,19.0,2691.0,347.0,1154.0,366.0,8.051,363600.0,0.1289483463396507
1578,-117.22,32.83,34.0,2936.0,597.0,1512.0,571.0,3.7841,176900.0,0.20333787465940054
1579,-117.22,32.83,31.0,3958.0,727.0,1924.0,728.0,5.4605,190200.0,0.18367862556846892
1580,-117.22,32.83,31.0,2558.0,512.0,1164.0,492.0,3.4318,200400.0,0.2001563721657545
1581,-117.22,32.83,17.0,1124.0,187.0,553.0,205.0,5.7451,237300.0,0.16637010676156583
1582,-117.22,32.82,35.0,756.0,135.0,423.0,136.0,3.5234,183900.0,0.17857142857142858
1583,-117.22,32.82,22.0,3738.0,795.0,1476.0,728.0,3.7963,303100.0,0.21268057784911718
1584,-117.22,32.81,24.0,730.0,196.0,335.0,203.0,3.5078,362500.0,0.2684931506849315
1585,-117.22,32.81,21.0,1703.0,335.0,902.0,369.0,3.7813,362500.0,0.1967116852613036
1586,-117.22,32.8,23.0,1906.0,525.0,1029.0,491.0,2.93,183300.0,0.27544596012591815
1587,-117.22,32.75,34.0,6001.0,1111.0,2654.0,1072.0,4.5878,291000.0,0.18513581069821697
1588,-117.22,32.75,26.0,696.0,185.0,384.0,184.0,2.6121,125000.0,0.26580459770114945
1589,-117.22,32.75,26.0,617.0,112.0,251.0,110.0,3.8036,162000.0,0.18152350081037277
1590,-117.22,32.75,24.0,3914.0,985.0,2147.0,874.0,2.9735,225000.0,0.2516607051609607
1591,-117.22,32.74,52.0,1283.0,173.0,436.0,190.0,7.4029,345700.0,0.1348402182385035
1592,-117.22,32.74,52.0,1260.0,202.0,555.0,209.0,7.2758,345200.0,0.16031746031746033
1593,-117.22,32.74,41.0,2621.0,542.0,1074.0,471.0,2.4016,287500.0,0.20679130103014118
1594,-117.23,34.51,9.0,5756.0,807.0,2158.0,758.0,5.5875,167800.0,0.14020152883947185
1595,-117.23,34.49,9.0,4055.0,536.0,1458.0,478.0,5.4201,170600.0,0.13218249075215782
1596,-117.23,34.15,17.0,5036.0,817.0,2084.0,833.0,4.6445,137200.0,0.16223193010325657
1597,-117.23,34.14,16.0,2577.0,521.0,956.0,472.0,2.5625,129400.0,0.20217306946061311
1598,-117.23,34.13,10.0,1145.0,293.0,726.0,251.0,1.645,68700.0,0.25589519650655024
1599,-117.23,34.12,6.0,4464.0,1093.0,2364.0,952.0,2.3848,81600.0,0.24484767025089607
1600,-117.23,34.12,18.0,1439.0,319.0,699.0,310.0,2.1071,73500.0,0.221681723419041
1601,-117.23,34.11,33.0,2170.0,500.0,1425.0,472.0,2.0133,78300.0,0.2304147465437788
1602,-117.23,34.11,22.0,1162.0,221.0,995.0,244.0,2.5875,81300.0,0.1901893287435456
1603,-117.23,33.96,5.0,9179.0,1361.0,4573.0,1294.0,5.253,163300.0,0.1482732323782547
1604,-117.23,33.94,8.0,2405.0,537.0,1594.0,517.0,3.0789,114200.0,0.2232848232848233
1605,-117.23,33.94,7.0,13195.0,2696.0,6763.0,2437.0,3.5851,142000.0,0.20431981811292155
1606,-117.23,33.89,5.0,11775.0,2031.0,6686.0,1911.0,4.1953,136600.0,0.17248407643312103
1607,-117.23,33.83,2.0,1424.0,251.0,681.0,192.0,4.0833,100000.0,0.17626404494382023
1608,-117.23,33.79,17.0,3318.0,759.0,2016.0,673.0,2.2969,89300.0,0.22875226039783003
1609,-117.23,33.78,23.0,3465.0,703.0,2672.0,607.0,1.9767,81500.0,0.2028860028860029
1610,-117.23,33.77,5.0,2108.0,496.0,1666.0,461.0,2.0,83000.0,0.23529411764705882
1611,-117.23,33.68,10.0,3659.0,650.0,1476.0,515.0,3.8869,125900.0,0.17764416507242417
1612,-117.23,33.57,6.0,13724.0,2269.0,5860.0,1986.0,3.9617,183000.0,0.16533080734479744
1613,-117.23,33.38,18.0,3339.0,704.0,1727.0,652.0,2.8393,173200.0,0.21084156933213538
1614,-117.23,33.24,26.0,1991.0,330.0,1014.0,304.0,4.3068,240100.0,0.16574585635359115
1615,-117.23,33.23,13.0,2899.0,657.0,1946.0,579.0,2.9875,172000.0,0.2266298723697827
1616,-117.23,33.22,18.0,2334.0,573.0,962.0,557.0,1.808,97000.0,0.2455012853470437
1617,-117.23,33.22,16.0,3224.0,729.0,1036.0,608.0,2.0246,148800.0,0.2261166253101737
1618,-117.23,33.21,34.0,544.0,108.0,348.0,127.0,4.125,164600.0,0.19852941176470587
1619,-117.23,33.21,21.0,1934.0,386.0,861.0,381.0,3.6181,213800.0,0.19958634953464321
1620,-117.23,33.2,29.0,3372.0,720.0,1770.0,693.0,3.5109,166000.0,0.21352313167259787
1621,-117.23,33.19,22.0,2554.0,447.0,1147.0,422.0,3.6346,192500.0,0.1750195771339076
1622,-117.23,33.16,2.0,4624.0,946.0,2091.0,808.0,3.6736,214500.0,0.2045847750865052
1623,-117.23,33.09,7.0,5320.0,855.0,2015.0,768.0,6.3373,279600.0,0.16071428571428573
1624,-117.23,33.01,18.0,3961.0,511.0,1541.0,470.0,11.1118,500001.0,0.12900782630648827
1625,-117.23,32.99,17.0,2718.0,326.0,1011.0,319.0,15.0001,500001.0,0.1199411331861663
1626,-117.23,32.86,16.0,1675.0,354.0,604.0,332.0,5.2326,188300.0,0.21134328358208956
1627,-117.23,32.86,15.0,1703.0,320.0,587.0,282.0,5.0855,209800.0,0.18790369935408102
1628,-117.23,32.86,15.0,1199.0,301.0,510.0,296.0,3.6083,180100.0,0.2510425354462052
1629,-117.23,32.85,25.0,4229.0,601.0,1634.0,574.0,6.3955,316700.0,0.1421139749349728
1630,-117.23,32.81,24.0,3271.0,508.0,1496.0,482.0,5.9359,422200.0,0.1553041883216142
1631,-117.23,32.81,22.0,3205.0,429.0,1083.0,410.0,8.1844,406300.0,0.13385335413416535
1632,-117.23,32.8,28.0,3379.0,918.0,1849.0,849.0,3.0293,241700.0,0.2716780112459308
1633,-117.23,32.8,27.0,1297.0,355.0,776.0,337.0,2.4643,244400.0,0.2737085582112567
1634,-117.23,32.8,22.0,2981.0,873.0,1751.0,745.0,2.3482,190600.0,0.29285474672928546
1635,-117.23,32.8,21.0,2429.0,579.0,1011.0,538.0,3.225,229400.0,0.23836969946480033
1636,-117.23,32.79,28.0,2453.0,648.0,1082.0,617.0,3.625,266700.0,0.26416632694659603
1637,-117.23,32.75,5.0,1824.0,509.0,892.0,426.0,3.4286,137500.0,0.27905701754385964
1638,-117.23,32.75,21.0,2050.0,608.0,1131.0,550.0,2.4779,165000.0,0.2965853658536585
1639,-117.23,32.75,11.0,4304.0,1245.0,1960.0,1105.0,3.3456,159800.0,0.2892657992565056
1640,-117.23,32.74,44.0,1404.0,229.0,513.0,217.0,4.1806,263800.0,0.1631054131054131
1641,-117.23,32.74,35.0,2615.0,525.0,1312.0,547.0,4.1339,238200.0,0.20076481835564053
1642,-117.23,32.73,35.0,2914.0,683.0,1562.0,638.0,2.5259,240200.0,0.23438572409059713
1643,-117.23,32.72,38.0,2827.0,581.0,972.0,558.0,3.2361,500001.0,0.20551821719136895
1644,-117.24,34.59,4.0,5027.0,797.0,1869.0,686.0,3.5507,186100.0,0.15854386313904914
1645,-117.24,34.15,26.0,2041.0,293.0,936.0,375.0,6.0,140200.0,0.14355707986281235
1646,-117.24,34.15,23.0,3847.0,608.0,1621.0,630.0,4.6111,128400.0,0.15804523004938914
1647,-117.24,34.14,6.0,2383.0,606.0,1301.0,488.0,3.016,107500.0,0.25430130088124214
1648,-117.24,34.13,26.0,3774.0,716.0,1913.0,620.0,3.3534,98900.0,0.1897191308956015
1649,-117.24,34.13,24.0,1203.0,310.0,594.0,187.0,1.1522,87500.0,0.257689110556941
1650,-117.24,34.12,29.0,2654.0,667.0,1822.0,593.0,2.1563,72300.0,0.2513187641296157
1651,-117.24,34.11,23.0,1920.0,454.0,1161.0,358.0,2.2109,73200.0,0.23645833333333333
1652,-117.24,34.06,9.0,3603.0,786.0,1782.0,718.0,3.2604,93300.0,0.21815154038301415
1653,-117.24,34.04,5.0,1775.0,234.0,726.0,222.0,7.978,223900.0,0.13183098591549297
1654,-117.24,34.04,17.0,3362.0,507.0,1520.0,496.0,6.1986,214500.0,0.15080309339678763
1655,-117.24,33.95,11.0,6617.0,1118.0,3710.0,1087.0,4.7877,132600.0,0.16895874263261296
1656,-117.24,33.94,15.0,1569.0,423.0,1123.0,369.0,1.6111,113900.0,0.2695984703632887
1657,-117.24,33.85,8.0,1031.0,201.0,606.0,179.0,2.8194,136300.0,0.19495635305528614
1658,-117.24,33.77,9.0,6907.0,1379.0,3665.0,1290.0,2.8401,104200.0,0.19965252642246994
1659,-117.24,33.4,16.0,2704.0,463.0,1322.0,424.0,3.7857,227000.0,0.17122781065088757
1660,-117.24,33.38,16.0,2792.0,525.0,1696.0,516.0,3.668,171200.0,0.18803724928366763
1661,-117.24,33.37,14.0,4687.0,793.0,2436.0,779.0,4.5391,180900.0,0.16919138041391082
1662,-117.24,33.36,11.0,2786.0,480.0,1250.0,450.0,4.5,222600.0,0.1722900215362527
1663,-117.24,33.34,17.0,2866.0,442.0,1354.0,431.0,4.5764,257300.0,0.15422191207257502
1664,-117.24,33.23,21.0,1718.0,308.0,1194.0,312.0,3.4359,150900.0,0.17927823050058206
1665,-117.24,33.23,13.0,3756.0,648.0,1767.0,614.0,4.0776,196000.0,0.17252396166134185
1666,-117.24,33.22,20.0,1962.0,334.0,1173.0,349.0,4.1316,162500.0,0.17023445463812437
1667,-117.24,33.21,9.0,2486.0,626.0,1938.0,525.0,2.1293,151400.0,0.251810136765889
1668,-117.24,33.21,19.0,1872.0,489.0,1859.0,446.0,2.1875,121700.0,0.26121794871794873
1669,-117.24,33.21,18.0,1846.0,419.0,1581.0,387.0,3.0982,111300.0,0.22697724810400866
1670,-117.24,33.2,25.0,1631.0,415.0,1045.0,386.0,2.4505,147500.0,0.2544451256897609
1671,-117.24,33.19,19.0,1569.0,351.0,1035.0,352.0,2.9191,159400.0,0.2237093690248566
1672,-117.24,33.05,15.0,3029.0,555.0,1559.0,546.0,5.3129,169200.0,0.18322878837900297
1673,-117.24,33.05,11.0,5827.0,882.0,2588.0,842.0,6.4027,344200.0,0.15136433842457525
1674,-117.24,33.04,13.0,3498.0,663.0,1412.0,618.0,3.212,147600.0,0.1895368782161235
1675,-117.24,33.0,16.0,2512.0,356.0,795.0,353.0,7.5975,369100.0,0.14171974522292993
1676,-117.24,32.98,4.0,6423.0,1042.0,2607.0,983.0,7.6348,337000.0,0.16222948777829674
1677,-117.24,32.95,18.0,1591.0,268.0,547.0,243.0,5.9547,329300.0,0.1684475172847266
1678,-117.24,32.94,12.0,2165.0,437.0,792.0,386.0,5.2648,294400.0,0.20184757505773673
1679,-117.24,32.85,22.0,3479.0,448.0,1252.0,440.0,10.0707,500001.0,0.12877263581488935
1680,-117.24,32.81,34.0,2420.0,391.0,917.0,392.0,6.5881,394400.0,0.1615702479338843
1681,-117.24,32.81,33.0,1588.0,289.0,683.0,301.0,5.4103,332400.0,0.18198992443324938
1682,-117.24,32.8,30.0,1917.0,462.0,828.0,437.0,2.4671,276300.0,0.24100156494522693
1683,-117.24,32.8,26.0,3433.0,873.0,1492.0,798.0,2.9258,234800.0,0.2542965336440431
1684,-117.24,32.8,19.0,1863.0,497.0,868.0,503.0,2.288,210000.0,0.2667740203972088
1685,-117.24,32.8,18.0,2205.0,661.0,874.0,580.0,3.8018,112500.0,0.29977324263038546
1686,-117.24,32.79,25.0,2135.0,691.0,566.0,320.0,2.6902,212500.0,0.32365339578454333
1687,-117.24,32.79,20.0,961.0,278.0,525.0,254.0,3.1838,245800.0,0.2892819979188345
1688,-117.24,32.79,18.0,2539.0,616.0,964.0,526.0,3.4306,275000.0,0.2426152028357621
1689,-117.24,32.79,18.0,1741.0,602.0,508.0,283.0,3.2625,193800.0,0.3457782883400345
1690,-117.24,32.79,17.0,1149.0,266.0,403.0,228.0,4.1652,241700.0,0.23150565709312446
1691,-117.24,32.78,44.0,2172.0,431.0,892.0,420.0,4.1742,342200.0,0.19843462246777163
1692,-117.24,32.75,41.0,1989.0,514.0,1015.0,489.0,2.79,226000.0,0.2584213172448467
1693,-117.24,32.75,36.0,2831.0,669.0,1279.0,660.0,2.9896,252700.0,0.23631225715294948
1694,-117.24,32.75,36.0,1856.0,475.0,822.0,416.0,2.3042,220600.0,0.25592672413793105
1695,-117.24,32.75,33.0,1980.0,614.0,1057.0,567.0,2.2042,231300.0,0.3101010101010101
1696,-117.24,32.74,45.0,1718.0,293.0,757.0,329.0,4.05,284900.0,0.17054714784633296
1697,-117.24,32.74,44.0,1686.0,285.0,712.0,298.0,4.0268,298600.0,0.16903914590747332
1698,-117.24,32.74,44.0,1488.0,259.0,667.0,281.0,4.0862,321800.0,0.17405913978494625
1699,-117.24,32.74,43.0,2216.0,375.0,918.0,388.0,5.5289,297700.0,0.16922382671480143
1700,-117.24,32.73,37.0,2260.0,354.0,809.0,351.0,5.9113,388300.0,0.15663716814159293
1701,-117.24,32.72,39.0,3819.0,594.0,1361.0,583.0,6.6013,396400.0,0.15553809897879026
1702,-117.24,32.72,39.0,3089.0,431.0,1175.0,432.0,7.5925,466700.0,0.1395273551311104
